input1,input2,match_bozorth_mindtct_m1=1,match_mcc_mindtct_m1=1,match_bozorth_mindtct_m1=0,match_mcc_mindtct_m1=0,match_sourceafis
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_3_3_6,13.0,0.0178413,7.0,0.0156394,2.60579515181788
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_4_4_5,6.0,0.0154404,6.0,0.0150253,3.4949423147443
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_2_2_4,13.0,0.0172399,8.0,0.0198308,0.0
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_1_1_3,9.0,0.0181726,5.0,0.0174748,2.58275058275058
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_1_1_4,24.0,0.0167048,8.0,0.0150213,3.72261689344058
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_5_5_1,22.0,0.030362,51.0,0.0155092,59.98386201352354
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_4_4_3,5.0,0.0155152,7.0,0.0152667,5.1924233448986
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_5_5_3,9.0,0.0162779,6.0,0.0204611,7.84432315026374
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_5_5_6,10.0,0.0156527,7.0,0.0145238,1.28551297992787
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_4_4_4,27.0,0.0260767,22.0,0.020341,2.56404928404929
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_1_1_6,12.0,0.0160736,9.0,0.0156007,3.8280841866238
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_3_3_5,10.0,0.0179473,12.0,0.0156659,3.54970734252913
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_3_3_2,17.0,0.0179748,9.0,0.0175426,2.51874994923775
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_3_3_8,9.0,0.0158115,6.0,0.0168655,3.52420904583005
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_2_2_3,6.0,0.0150157,6.0,0.0143875,0.0
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_2_2_1,6.0,0.0153286,4.0,0.0157803,1.97580651330652
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_1_1_2,10.0,0.0172367,6.0,0.0143478,8.20655980403665
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_4_4_4,6.0,0.0149329,7.0,0.0155976,0.0
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_1_1_8,10.0,0.0159316,5.0,0.0164066,5.20605723064853
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_3_3_3,17.0,0.0176086,6.0,0.014613,3.12849002849003
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_2_2_3,10.0,0.0146445,10.0,0.0139325,1.25355685980686
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_2_2_2,9.0,0.0186005,6.0,0.0168248,1.39611222111222
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_2_2_8,8.0,0.0146326,5.0,0.0156391,2.69907684907685
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_5_5_5,12.0,0.0173188,10.0,0.0166769,1.89911270899643
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_5_5_4,49.0,0.0341107,57.0,0.0210017,120.99372502954225
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_5_5_4,9.0,0.0139293,5.0,0.0150931,1.24206525456526
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_2_2_8,12.0,0.0214958,14.0,0.0164412,1.93009033976776
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_1_1_3,10.0,0.0159751,6.0,0.0169011,6.53642561643683
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_4_4_1,19.0,0.0181483,17.0,0.0172226,11.95370395370396
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_3_3_5,13.0,0.0165684,6.0,0.0162502,2.18816711066711
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_5_5_3,6.0,0.0139988,7.0,0.0157716,1.54856897488477
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_2_2_8,8.0,0.0165,6.0,0.0164032,3.22796818143353
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_2_2_6,8.0,0.0163689,8.0,0.018323,5.96809116809117
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_3_3_2,16.0,0.018191,8.0,0.0183582,1.34326941174767
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_2_2_1,5.0,0.0153608,6.0,0.016212,4.79811363052635
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_3_3_3,29.0,0.0180897,15.0,0.017489,12.52670152670152
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_5_5_6,5.0,0.0158643,4.0,0.014298,6.64224422442244
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_2_2_6,6.0,0.0149946,4.0,0.0167736,0.56471583971584
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_2_2_5,8.0,0.0162607,5.0,0.014492,0.90048071846852
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_1_1_5,19.0,0.0151504,20.0,0.0173027,5.5978835978836
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_1_1_6,13.0,0.0176191,10.0,0.0180311,2.67013945650309
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_4_4_1,8.0,0.0142582,4.0,0.0148371,0.55817446442446
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_3_3_4,8.0,0.0167725,6.0,0.0182344,14.91495291495292
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_1_1_8,9.0,0.0139324,10.0,0.0145458,11.07986007986008
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_1_1_2,18.0,0.0161214,9.0,0.0141207,0.50715173715174
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_3_3_1,10.0,0.0170968,7.0,0.0156756,4.75909550469217
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_3_3_7,15.0,0.0207084,9.0,0.0160098,2.49363622488622
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_1_1_2,7.0,0.0181425,8.0,0.0161867,7.90882688045839
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_1_1_6,24.0,0.0174071,8.0,0.0171361,5.12250373755325
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_4_4_5,7.0,0.0143099,7.0,0.0155361,0.50314995462054
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_2_2_7,6.0,0.0139566,5.0,0.0134611,4.54725850583404
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_1_1_4,5.0,0.0164822,5.0,0.0140135,0.71124264624265
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_3_3_6,9.0,0.0171789,10.0,0.0176829,3.52433781839722
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_5_5_8,13.0,0.0165701,8.0,0.0136312,3.56435103934028
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_2_2_1,6.0,0.0165352,5.0,0.0158301,12.25903225903226
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_3_3_5,34.0,0.0190624,15.0,0.0167077,18.68955400534349
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_2_2_2,7.0,0.0158847,5.0,0.0154596,3.86830554850357
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_1_1_7,18.0,0.0158633,17.0,0.0166441,2.58112508406626
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_5_5_7,12.0,0.0152573,6.0,0.0158092,1.1998873522311
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_4_4_2,7.0,0.0149442,7.0,0.0153981,6.22474119206793
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_4_4_3,10.0,0.0149685,7.0,0.015898,1.51228782601733
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_5_5_6,9.0,0.013338,3.0,0.0142084,0.61228947819857
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_5_5_6,104.0,0.0543604,96.0,0.049645,111.41895438378401
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_2_2_5,7.0,0.0149715,6.0,0.0137502,6.84861357930665
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_2_2_4,8.0,0.0158851,5.0,0.0163701,0.6031945179004
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_2_2_2,5.0,0.0168182,6.0,0.0195019,2.93466911876003
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_1_1_5,12.0,0.0171523,9.0,0.0162569,2.5202824952825
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_5_5_5,41.0,0.0802323,100.0,0.0289355,151.7532862476475
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_5_5_8,14.0,0.0157943,9.0,0.0146264,1.84327388297977
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_4_4_6,11.0,0.015929,6.0,0.0158885,1.82838146153364
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_5_5_7,6.0,0.0154829,5.0,0.0171964,1.22442765567766
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_3_3_1,17.0,0.016864,10.0,0.0152808,13.43827513976768
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_5_5_4,11.0,0.0146199,7.0,0.0157005,0.55195218061072
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_1_1_7,13.0,0.0169763,6.0,0.0171439,4.67120422187147
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_1_1_1,12.0,0.015502,8.0,0.0179521,1.14673867798868
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_4_4_6,29.0,0.0210221,16.0,0.0178161,3.11750162195707
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_4_4_8,28.0,0.0180653,17.0,0.0180598,17.57194581584826
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_3_3_2,25.0,0.02033,14.0,0.0169823,10.15990915990916
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_3_3_7,11.0,0.0163147,7.0,0.0167027,4.9813488068524
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_2_2_6,4.0,0.0161074,5.0,0.0149776,3.82544074920313
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_1_1_1,18.0,0.0169805,10.0,0.0155036,4.29038814137824
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_1_1_7,13.0,0.0199308,7.0,0.0170787,3.50227894584331
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_4_4_2,9.0,0.0148425,5.0,0.0161189,1.04044132950383
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_2_2_6,8.0,0.0164736,8.0,0.0158479,2.77440928954087
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_3_3_3,13.0,0.017436,7.0,0.015321,1.02768564768565
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_4_4_8,15.0,0.0138174,8.0,0.0151002,0.48528485403485
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_5_5_1,9.0,0.0161578,6.0,0.0159054,6.64899614961496
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_5_5_4,8.0,0.0162295,7.0,0.0184473,1.26570512820513
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_3_3_1,14.0,0.0205878,16.0,0.0199143,18.50249327522055
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_5_5_3,7.0,0.0170037,10.0,0.0177472,3.85590180812953
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_3_3_1,10.0,0.0215754,9.0,0.020031,3.99003461796224
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_2_2_3,7.0,0.0146397,5.0,0.015794,2.26591602841603
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_1_1_5,14.0,0.0184135,12.0,0.0166278,2.29682357872013
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_1_1_5,9.0,0.0165796,5.0,0.0155995,2.07096150975461
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_2_2_3,11.0,0.0155786,10.0,0.0176824,10.41446111595365
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_4_4_1,7.0,0.0158921,6.0,0.0162113,1.33382201132201
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_2_2_7,10.0,0.0156104,5.0,0.0144024,2.59561345517228
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_4_4_5,33.0,0.0218124,19.0,0.0171045,7.24249880116217
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_3_3_4,15.0,0.0177519,13.0,0.0173671,7.13233424303969
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_4_4_7,8.0,0.0153599,9.0,0.0147522,0.65494170580377
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_3_3_8,14.0,0.0165772,14.0,0.0197677,2.98041343577058
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_1_1_1,16.0,0.0193781,8.0,0.0151684,3.90939614404961
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_4_4_2,9.0,0.0153572,8.0,0.0154898,6.60859073086796
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_2_2_7,7.0,0.0128865,6.0,0.0182,5.12102892871074
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_4_4_6,10.0,0.0159418,5.0,0.0167396,2.21770313020313
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_4_4_6,6.0,0.0147117,5.0,0.0159989,1.26570512820513
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_1_1_7,4.0,0.0163369,3.0,0.0142183,5.23679656427181
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_4_4_8,8.0,0.0137888,7.0,0.015265,0.02852242454515
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_3_3_8,18.0,0.0154081,9.0,0.0146719,10.28664942950657
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_5_5_2,8.0,0.0157316,9.0,0.014995,1.6868901931402
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_3_3_6,8.0,0.0176156,9.0,0.0180437,1.82880452880453
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_3_3_4,12.0,0.0185958,8.0,0.0193016,11.23220432311341
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_2_2_7,8.0,0.0143996,5.0,0.0158059,9.41775706982463
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_3_3_2,11.0,0.0186716,9.0,0.0174017,1.93562271062271
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_3_3_7,17.0,0.0183137,16.0,0.016614,4.68164172083048
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_4_4_7,9.0,0.0141778,6.0,0.0147571,0.57782018705932
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_4_4_4,12.0,0.0155179,10.0,0.0172151,1.34583011685284
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_1_1_1,22.0,0.0181796,8.0,0.0101127,3.65117278259541
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_2_2_4,6.0,0.0168309,8.0,0.0143665,6.00387464387464
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_2_2_2,12.0,0.0164648,9.0,0.0167807,10.23344223344223
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_4_4_1,7.0,0.0151791,6.0,0.0140775,0.85577616827617
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_2_2_5,8.0,0.0155781,6.0,0.0150051,3.19498321627035
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_5_5_1,4.0,0.0152254,5.0,0.0156195,2.88470858643273
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_5_5_2,5.0,0.0129313,4.0,0.0144852,3.12916672234025
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_4_4_8,9.0,0.0149797,5.0,0.0147374,0.55817446442446
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_4_4_2,13.0,0.0172666,11.0,0.0216433,12.67638517638518
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_3_3_6,22.0,0.0199559,13.0,0.0167782,11.10378885378885
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_1_1_2,5.0,0.0149732,4.0,0.015736,2.67670271647544
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_3_3_3,12.0,0.0157499,7.0,0.0158086,4.6468823535525
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_2_2_8,9.0,0.0177829,5.0,0.014785,14.24573624573625
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_5_5_8,57.0,0.082919,69.0,0.0364353,79.27878353215556
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB3_4_4_4,10.0,0.0144059,5.0,0.0145287,2.06869312857685
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB2_5_5_2,10.0,0.0151177,6.0,0.0183342,2.93772061272062
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB1_3_3_5,17.0,0.015569,13.0,0.0161569,1.83194808336318
_home_Analise_digitais_2004_DB4_5_5_7,_home_Analise_digitais_2004_DB4_2_2_1,9.0,0.0154173,7.0,0.0149859,8.53585230317903
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_3_3_4,9.0,0.0150923,8.0,0.0160574,0.65785256410257
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_3_3_7,7.0,0.015416,6.0,0.0169603,0.69057324254692
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_1_1_6,8.0,0.0154992,8.0,0.00381772,4.16686412230967
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_2_2_5,6.0,0.0146792,6.0,0.0158657,2.18642567110309
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_4_4_7,9.0,0.00745098,11.0,0.0150192,1.18345047809334
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_5_5_1,6.0,0.0142035,5.0,0.0145349,2.04400031786395
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB1_1_1_4,8.0,0.0167846,6.0,0.0141877,4.69567995261065
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_1_1_8,6.0,0.0160996,9.0,0.0157512,6.8994599459946
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB1_1_1_8,11.0,0.0147045,5.0,0.0146058,1.56009872480461
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_4_4_5,15.0,0.0196028,10.0,0.0191105,6.50654565456546
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_4_4_3,8.0,0.00425539,8.0,0.0150533,3.596868917661
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_5_5_3,10.0,2.30074e-12,8.0,0.0159253,15.18753018753019
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB1_5_5_5,6.0,0.0153053,4.0,0.0142915,2.65427248190406
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_4_4_7,16.0,0.0164963,8.0,0.0172853,2.10635513135513
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_2_2_4,18.0,0.017624,10.0,0.0178465,2.64875222816399
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB2_5_5_8,7.0,0.0150477,7.0,0.0165393,0.7028726175785
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB2_3_3_8,16.0,0.016634,7.0,0.016783,4.11712504583792
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_5_5_2,12.0,0.0143677,5.0,0.0175104,1.84217914438503
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_5_5_7,6.0,0.0141311,5.0,0.0151423,17.97649197649198
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB2_1_1_4,7.0,0.0145131,5.0,0.0153631,7.82008712576943
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB2_5_5_5,8.0,0.0186176,10.0,0.0154209,7.40423119235
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_1_1_3,18.0,0.0193627,5.0,0.0166085,1.57885708041958
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_3_3_6,6.0,0.016293,8.0,0.0138171,0.63466041534223
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB1_4_4_5,13.0,0.0644023,99.0,0.0164797,98.8880459641881
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB1_2_2_4,7.0,0.0167332,4.0,0.0170167,0.81092074592075
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_1_1_3,9.0,0.0159016,6.0,4.506e-27,8.05203520352035
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_1_1_4,8.0,0.0160456,5.0,0.0155263,4.07609250286731
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_5_5_1,9.0,0.0159842,7.0,0.0151696,1.93954150688022
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_4_4_3,8.0,0.0147524,5.0,0.0161501,4.73102310231024
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB2_5_5_3,13.0,0.0215563,7.0,0.0222703,1.48811188811189
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_5_5_6,7.0,0.0153461,6.0,0.0141355,1.90583432524922
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_4_4_4,9.0,0.00652049,7.0,0.0142184,6.31808411610393
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_1_1_6,6.0,0.0172742,4.0,0.0158845,2.7240238927739
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_3_3_5,5.0,0.0154304,5.0,0.0158754,2.68626893939394
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_3_3_2,12.0,0.0154733,6.0,0.0151226,1.9439948263119
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_3_3_8,5.0,0.0141662,4.0,0.0171793,0.66017780668943
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_2_2_3,12.0,0.018217,7.0,0.0157562,7.37066091224507
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_2_2_1,5.0,0.0146856,4.0,0.0163748,6.3061070971962
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB1_1_1_2,4.0,0.0145922,5.0,0.0145963,8.49601285190554
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB2_4_4_4,142.0,0.107401,102.0,0.0634893,122.17473941939136
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB2_1_1_8,7.0,0.0138371,9.0,0.0166284,2.45397151298314
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB1_3_3_3,9.0,0.0170333,5.0,0.0167304,2.40285547785548
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_2_2_3,12.0,0.0148128,6.0,0.0160402,2.83261946386946
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_2_2_2,6.0,0.0155806,8.0,0.0151081,3.58893120081239
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_2_2_8,7.0,0.0185902,8.0,0.0174148,1.54480380730381
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB3_5_5_5,14.0,0.0173447,10.0,0.0200206,2.82048300536673
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB4_5_5_4,13.0,0.0136616,8.0,0.0152881,2.67822986761666
_home_Analise_digitais_2004_DB2_4_4_3,_home_Analise_digitais_2004_DB1_5_5_4,7.0,0.014058,5.0,0.0138689,5.31039752623911
